1576004684,4.333
1576005025,4.151
1576005078,4.239
1576005132,4.339
1576005186,4.34
1576005241,4.511
1576005297,4.295
1576005362,4.583
1576005426,5.296
1576005487,5.277
1576005547,5.232
1576005607,5.228
1576005667,5.197
1576005727,5.226
1576005782,4.244
1576005837,4.246
1576005893,4.273
1576005954,5.129
1576006019,5.122
1576006075,4.335
1576006134,5.224
1576006193,5.253
1576006253,5.211
1576006313,5.511
1576006375,5.197
1576006430,4.284
1576006485,4.282
1576006540,4.359
1576006595,4.23
1576006649,4.222
1576006704,4.376
1576006759,4.416
1576006814,4.267
1576006869,4.261
1576006924,4.341
1576006979,4.262
1576007033,4.24
1576007088,4.271
1576007143,4.235
1576007198,4.263
1576007253,4.233
1576007308,4.278
1576007363,4.239
1576007418,4.274
1576007473,4.351
1576007528,4.239
1576007583,4.241
1576007638,4.29
1576007693,4.267
